Nombre Propiedad,Precio,Dormitorios,Baños,Metros Cuadrados,Dirección
Estudio (1 Ambiente) / Mosqueto /monjitas / Metro Bellas Art,$310.000,1 dormitorio,1 baño,26 m² útiles,"Mosqueto 300 - 600, Centro Históri..."
Arriendo Huérfanos / Mac Iver,$260.000,1 dormitorio,1 baño,30 m² útiles,"Huérfanos 600 - 900, Centro Histór..."
Depto. Home Studio A Pasos De Estación Metro Santa Ana.,$290.000,1 dormitorio,1 baño,25 m² útiles,"Catedral 1402, Centro Histórico De..."
Arriendo Departamento Santiago Centro. 1d 1b,$400.000,1 dormitorio,1 baño,33 m² útiles,"Rosas 1220, Centro Histórico De Sa..."
Departamento 1 1/2 Dormitorio 1 Baño - Su Dueño,$350.000,2 dormitorios,1 baño,35 m² útiles,"San Martín 873, Santiago, Centro H..."
Lindo Amoblado Metro Bellas Artes,$450.000,1 dormitorio,1 baño,33 m² útiles,"Santo Domingo 755, Centro Históric..."
Implecable Departmento 1d 1b Metro Bellas Artes,$320.000,1 dormitorio,1 baño,36 m² útiles,"Merced 691, Centro Histórico De Sa..."
Arriendo Santiago Centro A Pasos Metro Sta. Ana,$405.000,2 dormitorios,2 baños,60 m² útiles,"Amunátegui 695, Centro Histórico D..."
"Oportunidad Depto 2 Ambientes, A Pasos Metro Sta. Ana",$350.000,1 dormitorio,1 baño,35 m² útiles,"Huérfanos 1555, Centro Histórico D..."
Departamento En Arriendo En Santiago / Pid02085,$238.000,1 dormitorio,1 baño,No disponible,"Moneda 1617, Centro Histórico De S..."
"Departamento En Arriendo De 1 Dorm, 1 Bod En Santiago",$320.000,1 dormitorio,1 baño,34 m² útiles,"Amunátegui, A Dos Cuadras Del Metr..."
Departamento 1 Dormitorio A 2 Cuadras Metro Bellas Artes,$310.000,1 dormitorio,1 baño,30 m² útiles,"Santo Domingo 300 - 600, Santiago,..."
Lindo Departamento Vista Despejada Aire Acondicionado Roller,$670.000,3 dormitorios,2 baños,77 m² útiles,"Amunátegui 890, Centro Histórico D..."
Departamento En Arriendo 2 Dorm 2 Baños Amunategui-santiago,$380.000,2 dormitorios,2 baños,44 m² útiles,"Hermanos Amunategui, Centro Histór..."
Hermoso,$230.000,1 dormitorio,1 baño,36 m² útiles,"Av. Mapocho 1500 - 1800, Centro Hi..."
"Departamento 2d, 1b En Santo Domingo, Santiago Centro",$340.000,2 dormitorios,1 baño,52 m² útiles,"Santo Domingo 1200 - 1500, Centro ..."
Departamento En Arriendo De 1 Dorm. En Santiago,$300.000,1 dormitorio,1 baño,30 m² útiles,"Cercano Al Metro Bellas Artes, Cen..."
Se  Vende Hermoso Dpto. En Pleno Centro De Santiago,UF1.590,1 dormitorio,1 baño,45 m² útiles,"Bandera, Centro Histórico De Santi..."
Mplio Y Seguro Departamento En La Mejor Ubicacion Del Centro,$475.000,3 dormitorios,1 baño,100 m² útiles,"Miraflores 1 - 300, Centro Históri..."
"Excelente Departamento De Un Dormitorio, Comuna De Santiago",$290.000,1 dormitorio,1 baño,40 m² útiles,"Tucapel Jiménez 136, Santiago, Cen..."
Metro Santa Ana,$295.000,1 dormitorio,1 baño,34 m² útiles,"Mario Kreutzberger 1500 - 1800, Ce..."
Arriendo Amoblado 1d1b Estacionamiento Y Bodega Stgo Centro,$400.000,1 dormitorio,1 baño,45 m² útiles,"Catedral 1310, Santiago, Chile, Ce..."
Iluminado Y Acogedor Depto De 2d/2b Con Estacionamiento/bod.,$470.000,2 dormitorios,2 baños,56 m² útiles,"Av. Mapocho 1200 - 1500, Santiago,..."
"Santiago, Arrienda Depto. De 3 Dormitorios, 2 Baños.-",$500.000,3 dormitorios,2 baños,75 m² útiles,"Amunátegui 810, Centro Histórico D..."
Excelente Departamento O Departamento / Oficina ¡¡¡¡,$435.000,2 dormitorios,2 baños,50 m² útiles,"Paseo Estado 1 - 300, Centro Histó..."
Excelente Oportunidad - 2 Dorm Y 1 Baño - Amoblado,$490.000,2 dormitorios,1 baño,46 m² útiles,"Merced 562, Santiago, Centro Histó..."
Gran Departamento. Amunategui.,$650.000,3 dormitorios,2 baños,94 m² útiles,"Amunátegui 86, Santiago, Chile, Ce..."
Se Arrienda Depto En Mac-iver 120,$280.000,1 dormitorio,1 baño,40 m² útiles,"Enrique Mac Iver 120, Centro Histó..."
Se Arrienda Departamento En Calle Nueva Compañía 1291,$250.000,1 dormitorio,1 baño,20 m² útiles,"Nueva Compañía 1291, Centro Histór..."
Arriendo Departamento Santiago Merced Con San Antonio,$680.000,3 dormitorios,1 baño,120 m² útiles,"San Antonio  Sn, Centro Histórico ..."
Moderno Y Acogedor Departamento De 2 Dormitorios Y 2 Baños,$450.000,2 dormitorios,2 baños,56 m² útiles,"San Martín 733, Santiago, Centro H..."
San Martin / Rosas,$380.000,2 dormitorios,2 baños,44 m² útiles,"San Martín 600 - 900, Centro Histó..."
Depto Metro Santa Ana 1d1b,$280.000,1 dormitorio,1 baño,30 m² útiles,"Mario Kreutzberger  1558, Centro H..."
Arriendo Dpto 2 Dormitorios 2 Baños,$410.000,2 dormitorios,2 baños,50 m² útiles,"Huérfanos 1400, Centro Histórico D..."
Depto. Estilo Mariposa Con Conectividad Inmejorable,$420.000,2 dormitorios,2 baños,54 m² útiles,"San Martín 413, Santiago, Centro H..."
"Depto 2d 2b Y Estacionamiento, Plaza Los Reyes, Stgo Centro.",$550.000,2 dormitorios,2 baños,61 m² útiles,"Mapocho 1450, Centro Histórico De ..."
Se Arrienda Céntrico Departamento 2d + 1b,$400.000,2 dormitorios,1 baño,50 m² útiles,"Moneda 1617, Centro Histórico De S..."
Depto Full Amoblado A Pasos De Metro Bellas Artes,$360.000,1 dormitorio,1 baño,45 m² útiles,"Monjitas 600 - 900, Centro Históri..."
"Arriendo Dp 1d 1b, Conexión Lavadora",$280.000,1 dormitorio,1 baño,30 m² útiles,"Marío Kreutzberger  1520, Centro H..."
Departamento Duplex Remodelado A Pasos Del Metro Santa Ana,$330.000,1 dormitorio,1 baño,43 m² útiles,"Gral. Mackenna 1490, Santiago, Cen..."
Arriendo Departamento,$280.000,1 baño,27 m² útiles,No disponible,"Avenida Manuel Rodriguez 881, Cent..."
Arriendo Dpto,$400.000,2 dormitorios,2 baños,58 m² útiles,"Amunátegui  810, Centro Histórico ..."
Arriendo Departamento Full Equipado / Santiago Centro,$320.000,1 dormitorio,1 baño,42 m² útiles,"Huerfanos 1400, Centro Histórico D..."
Arriendo Departamento Dos Ambientes,$290.000,1 dormitorio,1 baño,36 m² útiles,"Santo Domingo 1240, Centro Históri..."
Departamento Estudio,$260.000,1 dormitorio,1 baño,25 m² útiles,"Santo Domingo  755, Centro Históri..."
Depto Centro,$300.000,1 dormitorio,1 baño,48 m² útiles,"Santo Domingo 1243, Santiago, Cent..."
Lindo Departamento Vista Oriente Libre,$420.000,2 dormitorios,2 baños,50 m² útiles,"Catedral 1500 - 1800, Centro Histó..."
"Departamento En Arriendo, A Pasos De Metro Bellas Artes.",$450.000,2 dormitorios,1 baño,54 m² útiles,"Santo Domingo 498, Santiago, Centr..."
Excelente Departamento Cerca Metro Santa Ana,$430.000,2 dormitorios,2 baños,45 m² útiles,"San Martín 733, Centro Histórico D..."
Santiago Mario K Home Estudio A Pasos Metro Santa Ana,$230.000,1 dormitorio,1 baño,26 m² útiles,"Mario Kreutzberger 1520, Santiago,..."
Departamento Amoblado En El Centro De Santiago,$300.000,1 dormitorio,1 baño,35 m² útiles,"Merced 717, Centro Histórico De Sa..."
Departamento Un Dormitorio,$290.000,1 dormitorio,1 baño,30 m² útiles,"San Martín  870, Centro Histórico ..."
Acogedor Departamento Con Vista Realmente Despejada,$320.000,2 dormitorios,1 baño,47 m² útiles,"General Mackenna 1260, Santiago, C..."
Venta Uf 2.850 /// Arriendo $427.000.-,$427.000,2 dormitorios,2 baños,52 m² útiles,"Compañía De Jesús 1429, Centro His..."
Departamento Santiagocentro 2d1b Cocina Americana Frente Pdi,$309.000,2 dormitorios,1 baño,40 m² útiles,"San Pablo 1295, Centro Histórico D..."
Acogedor Departamento Dos Dormitorios,$470.000,2 dormitorios,1 baño,78 m² útiles,"Miraflores 300 - 600, Centro Histó..."
Arriendo Depatamento 1 Dorm + 1 Baño Santiago Centro,$300.000,1 dormitorio,1 baño,35 m² útiles,"Amunátegui 695, Santiago, Chile, C..."
Arriendo Departamento Frente Al Parque Forestal,$600.000,2 dormitorios,3 baños,110 m² útiles,"Ismael Valdés Vergara 600 - 900, C..."
Arriendo Departamento Santiago Centro,$330.000,1 dormitorio,1 baño,45 m² útiles,"Mapicho 1450, Centro Histórico De ..."
Arriendo Dpto 3d-2b Stgo Centro,$490.000,3 dormitorios,2 baños,No disponible,"Manuel Rodríguez  Sn, Centro Histó..."
Arriendo 1 Dormitorio,$300.000,1 dormitorio,1 baño,25 m² útiles,"Miraflores, Santiago, Centro Histó..."
Departamento Santiago Centro,$480.000,2 dormitorios,2 baños,48 m² útiles,"San Martín 413, Centro Histórico D..."
Arriendo Departamento Studio En Santiago Centro,$250.000,1 dormitorio,1 baño,26 m² útiles,"Amunátegui 620, Centro Histórico D..."
Arriendo 1 Departmento,$350.000,1 dormitorio,1 baño,27 m² útiles,"Miraflores, Centro Histórico De Sa..."
"Dpto 1d, 1b, 1bga. Metro Plaza De Armas.",$290.000,1 dormitorio,1 baño,33 m² útiles,"Morandé  626, Centro Histórico De ..."
"Departamento,1 Dormitorio Un Ambiente.santiago Centro.",$390.000,1 dormitorio,1 baño,38 m² útiles,"Morande 626, Centro Histórico De S..."
Arriendo Studio Amoblado,$320.000,1 dormitorio,1 baño,32 m² útiles,"Nueva San Martín 1490, Santiago, C..."
Loft En Pleno Centro De Santiago,$390.000,1 dormitorio,1 baño,50 m² útiles,"Huerfanos 1400, Centro Histórico D..."
Oferta. Renovado A Solo Pasos De Metro Bellas Artes,$560.000,2 dormitorios,1 baño,60 m² útiles,"Mosqueto 467, Santiago, Centro His..."
Gran Oportunidad.  Excelente Ubicación.  Listo Para Habitar.,$365.000,2 dormitorios,2 baños,45 m² útiles,"Bandera 898, Centro Histórico De S..."
Moderno Departamento Tipo Mariposa Al Lado Metro Santa Ana,$450.000,2 dormitorios,2 baños,50 m² útiles,"San Martín, Centro Histórico De Sa..."
Se Arrienda Hermoso Loft Con Gran Terraza,$400.000,1 dormitorio,1 baño,60 m² útiles,"San Pablo 1539, Centro Histórico D..."
Hermoso Depto Tipo Loft 1 Dormitorio 1 Baño,$500.000,1 dormitorio,1 baño,60 m² útiles,"Huérfanos  547, Centro Histórico D..."
Arriendo Departamento Calle Santo Domingo Metro Bellas Artes,$430.000,2 dormitorios,1 baño,41 m² útiles,"Santo Domingo 673, Santiago, Chile..."
Acogedor Y Luminoso Depto. Amoblado 2d1b En Santiago Centro.,$500.000,2 dormitorios,1 baño,53 m² útiles,"Moneda 1494, Centro Histórico De S..."
Departamento En Arriendo / Santiago Centro,$315.000,1 dormitorio,1 baño,50 m² útiles,"Moneda 1617, Centro Histórico De S..."
Departamento De Un Dormitorio Recién Pintado Y Arreglado,$280.000,1 dormitorio,1 baño,38 m² útiles,"Compañía De Jesús 1429, Centro His..."
"Arriendo Depto, Único Dueño, Santiago Centro",$450.000,2 dormitorios,2 baños,57 m² útiles,"Huérfanos 1555, Santiago, Chile, C..."
Depto Tipo Estudio Semi Amoblado Listo Para Ser Entregado,$267.000,1 dormitorio,1 baño,28 m² útiles,"Gral. Mackenna 1153, 8340154 Santi..."
Departamento Bellas Artes,$550.000,2 dormitorios,1 baño,81 m² útiles,"Esmeralda 756, Centro Histórico De..."
"Departamento Remodelado, Metro Santa Ana",$780.000,4 dormitorios,2 baños,120 m² útiles,"Teatinos 630, Santiago, Región Met..."
Departamento 1h 1b,$280.000,1 dormitorio,1 baño,40 m² útiles,"Tucapel Jiménez 136, Centro Histór..."
Amplio Departamento Monoambiente En Pleno Stgo Centro,$280.000,1 dormitorio,1 baño,37 m² útiles,"San Antonio 50, Santiago, Centro H..."
Depto En Arriendo Avda Mapocho Con San Martín,$270.000,1 dormitorio,1 baño,33 m² útiles,"Mapocho 1450, Santiago, Chile, Cen..."
Arriendo Loft 1 Dorm 1 Baño.stgo Centro. Arrienda Su Dueña.,$350.000,1 dormitorio,1 baño,38 m² útiles,"Huérfanos  1400, Centro Histórico ..."
Departamento Studio Bellas Artes,$300.000,1 dormitorio,1 baño,25 m² útiles,"Santo Domingo 673, Centro Históric..."
Departamento 1d1b Directo Dueña,$265.000,1 dormitorio,1 baño,30 m² útiles,"San Martin  873, Centro Histórico ..."
"Dueño Arrienda Sin Comisión,impecable Estudio Recien Pintado",$255.000,1 dormitorio,1 baño,28 m² útiles,"Mario Kreutzberger 1520, Santiago,..."
Departamento En Arriendo De 1 Dorm. En Santiago,$310.000,1 dormitorio,1 baño,39 m² útiles,Arriendo De Departamento En Moneda...
Arriendo 2 Dormitorios Calle Huerfanos Santiago,$385.000,2 dormitorios,2 baños,45 m² útiles,"Huérfanos 1400, Centro Histórico D..."
Acogedor Y Funcional Departamento,$450.000,2 dormitorios,1 baño,48 m² útiles,"Amunátegui 725, Centro Histórico D..."
Arriendo 1 Dor Y 2 Bñs Amoblado Metro Plaza De Armas,$300.000,1 dormitorio,2 baños,45 m² útiles,"Morandé, 626, Centro Histórico De ..."
,$300.000,2 dormitorios,2 baños,40 m² útiles,Bandera 898 - Metro Puente Cal Y C...
Departamento Esmeralda Id: 9398,$285.000,1 dormitorio,1 baño,36 m² útiles,"Esmeralda, Centro Histórico De San..."
San Pablo/san Martín /1d/ 1b,$275.000,1 dormitorio,1 baño,27 m² útiles,"San Pablo/san Martin, Centro Histó..."
"(adm) 50% Dato 1er Mes. Depto Tipo Studio, General Mackenna.",$250.000,1 dormitorio,1 baño,29 m² útiles,"General Mackenna 1555, Santiago, C..."
,$220.000,1 dormitorio,1 baño,32 m² útiles,San Martin Con San Pablo / Santiag...
