Nombre Propiedad,Precio,Dormitorios,Baños,Metros Cuadrados,Dirección
Arriendo 2 Dormitorios En Ñuñoa,$700.000,2 dormitorios,2 baños,155 m² útiles,"Chile España / Simon Bolivar, Plaz..."
Departamento En Arriendo  Metro Irarrazabal,$500.000,2 dormitorios,1 baño,43 m² útiles,"Av. Manuel Antonio Matta 1 - 300, ..."
Departamento 2d- 2b- Estacionamiento,$595.000,2 dormitorios,2 baños,52 m² útiles,"Avenida Macul - Las Palmeras, Juan..."
"Departamento 2d2b, Mariposa, Cercano A Metro",$680.182,2 dormitorios,2 baños,46 m² útiles,"Metro Irarrázaval, Metro Irarrázav..."
"Arriendo Depto En Irrarázabal, Ñuñoa",$650.000,2 dormitorios,2 baños,70 m² útiles,"Metro Monseñor Eyzaguirre, Metro M..."
"Departamento 1dy1b, Metro Irarrázaval.",$520.000,1 dormitorio,1 baño,1 m² útiles,"Metro Irarrázaval, Parque San Euge..."
"Arriendo Depto 1d1b, Irarrazaval, Ñuñoa",$505.000,1 dormitorio,1 baño,33 m² útiles,"Jose Domingo Cañas, Metro Irarráza..."
"Departamento Recién Entregado , Moderno",$580.000,2 dormitorios,2 baños,46 m² útiles,"Guillermo Mann, Estadio Nacional, ..."
Departamento En Arriendo Edificio Vitró Ñuñoa,$375.000,1 dormitorio,1 baño,31 m² útiles,"Zañartu 980, Estadio Nacional, Ñuñ..."
Lindo Depto Calle Cauquenes/m.villa Frei (l3),$500.000,1 dormitorio,1 baño,38 m² útiles,"Calle Cauquenes 60, Plaza Egaña, Ñ..."
"En Arriendo Depto 3d2b, Barrio Italia",$795.000,3 dormitorios,2 baños,85 m² totales,"Irarrazaval 870 Nunoa, Metro Irarr..."
Luminoso Departamento Con Vista Panoramica,$740.000,2 dormitorios,2 baños,85 m² útiles,"Coventry 1800 - 2100, Diego De Alm..."
Oportunidad Arriendo/venta Dpto. 1 D/1b/1est./1b. M R. Araya,$460.000,1 dormitorio,1 baño,35 m² útiles,"Av. Rodrigo De Araya 1410, Ñuñoa, ..."
Departamento En Arriendo De 1 Dorm. En Ñuñoa,$500.000,1 dormitorio,1 baño,43 m² útiles,"Los Leones, Plaza Ñuñoa, Ñuñoa"
Arriendo Gran Dpto. Metro V. Frei - Ñuñoa. Sin Est. / Bodega,$600.000,2 dormitorios,1 baño,62 m² útiles,"Baden 4871, Ñuñoa, Chile, Ñuñoa"
Arriendo Dpto. 2d/ 2b +est. Gran Vista- Metro Villa Frei L03,$610.000,2 dormitorios,2 baños,46 m² útiles,"Alcalde Jorge Monckeberg 35, Villa..."
Moderno Departamento En Arriendo,UF18,2 dormitorios,2 baños,50 m² útiles,"Plaza Egaña, Plaza Egaña, Ñuñoa"
"Departamento En Arriendo De 2 Dormitorios Y 2 Baños, Ñuñoa",UF16,1 dormitorio,2 baños,45 m² útiles,"Avenida Irarrazaval/hamburgo, Plaz..."
Humberto Trucco. Plaza Ñuñoa,$430.000,1 dormitorio,1 baño,40 m² útiles,"Humberto Trucco 91, Ñuñoa, Plaza Ñ..."
Amplio Departamento En Excelente Ubicacion,$720.000,3 dormitorios,2 baños,73 m² útiles,"Av. Grecia 451, Parque San Eugenio..."
Departamento En Arriendo Eliecer Parada / Av. Echeñique,UF28,4 dormitorios,3 baños,120 m² útiles,"Av. Eliecer Parada 900 - 1200, Par..."
Exclusivo Depto / Buenas Terminaciones/ Ñuñoa/,$900.000,2 dormitorios,2 baños,82 m² útiles,"Estrella Solitaria 5100 - 5400, Pl..."
,$450.000,1 dormitorio,1 baño,36 m² útiles,A Pasos Barrio Italia / Av. Condel...
Departamento Amoblado 3d 2b - E + B,$1.300.000,3 dormitorios,2 baños,85 m² útiles,"Estrella Solitaria, 5151, Plaza Eg..."
Hermoso Departamento Cerca De Metro Rodrigo De Araya.,$405.000,1 dormitorio,1 baño,35 m² útiles,"Av. Rodrigo De Araya 1200 - 1500, ..."
Departamento Arriendo Ñuñoa / Metro Ñuble / Estacionamiento,$465.000,2 dormitorios,1 baño,37 m² útiles,San Eugenio / Metro Ñuble / Estaci...
Departamento Arriendo Ñuñoa / Metro Ñuble / Estacionamiento,$465.000,2 dormitorios,1 baño,37 m² útiles,San Eugenio / Metro Ñuble / Estaci...
"Departamento Excelente Conectividad, Ñuñoa",$650.000,2 dormitorios,2 baños,70 m² útiles,"Av. Sucre 2970, Plaza Ñuñoa, Ñuñoa"
"Departamento Semi Amoblado, Parque Jardín  Botánico Ñuñoa",UF26,2 dormitorios,2 baños,90 m² útiles,"Coventry 900 - 1200, Metro Simón B..."
Centrico Departamento En Ñuñoa,$450.000,1 dormitorio,1 baño,30 m² útiles,"Los Tres Antonios 1 - 300, Metro Ñ..."
Amplio Departamento Con Luz Natural En Edificio Consolidado,$560.000,1 dormitorio,1 baño,39 m² útiles,Alcalde Eduardo Castillo Velasco 2...
,UF34,3 dormitorios,2 baños,102 m² útiles,"Departamento 3d-2b, E-b, Azotea, P..."
,$650.000,2 dormitorios,2 baños,60 m² útiles,Diagonal Oriente / Av. Américo Ves...
Cómodo Depto. De 2 Dorm. 1 Baño En Alonso De Ercillla,$680.000,2 dormitorios,1 baño,53 m² útiles,Alonso De Ercilla Con Chile España...
"Depto. 2d+2b, Cercano Metro M. Eyzaguirre Cod. 41034",$700.000,2 dormitorios,2 baños,69 m² útiles,"Monseñor Eyzaguirre 300 - 600, Est..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$750.000,2 dormitorios,2 baños,70 m² útiles,Jose Dom. Cañas / Pedro De Valdivi...
Amplio E Iluminado Departamento Metro Ñuñoa,UF24,3 dormitorios,3 baños,85 m² útiles,"Ricardo Lyon N° 3443, Metro Ñuñoa,..."
Arriendo Dpto Metro Villa Frei/ñuñoa,$775.000,3 dormitorios,2 baños,90 m² útiles,"Av. Irarrázaval 4800 - 5100, Diago..."
Arriendo Metro Villa Frei/ñuñoa,$690.000,2 dormitorios,2 baños,70 m² útiles,"San Jorge 1 - 300, Diagonal Orient..."
"Espectacular Penthouse  ,barrio Residencial, Ñuñoa",UF34,3 dormitorios,2 baños,98 m² útiles,Av. Presidente José Batlle Y Ordóñ...
Se Arriendo Amplio Depto De 2d Y 2b,$500.000,2 dormitorios,2 baños,52 m² útiles,"José Pedro Alessandri, 1993, Estad..."
Luminoso Depto. Estilo Mariposa / Metro Ñuñoa,UF17,2 dormitorios,1 baño,49 m² útiles,"Capitán Orella, 2445, Metro Ñuñoa,..."
Arriendo Ñuñoa,$530.000,2 dormitorios,2 baños,50 m² útiles,"Zañartu, 1313, Estadio Nacional, Ñ..."
Nuevo!! 1d (2 Ambientes) Con Bodega,$500.000,1 dormitorio,1 baño,44 m² útiles,"Av. Americo Vespucio, 1 - 300, Pla..."
Lindo Y Luminoso Depto. Vista Despejada En El Corazón  Ñuñoa,$780.000,2 dormitorios,2 baños,53 m² útiles,"Pucará 5120, Ñuñoa, Metro Simón Bo..."
Departamento En Arriendo En Ñuñoa,$750.000,2 dormitorios,2 baños,71 m² útiles,"Chile España / Irarrázaval, Plaza ..."
Arriendo Departamento En Ñuñoa Estilo Mariposa,$600.000,2 dormitorios,2 baños,54 m² útiles,"Castillo Urizar, Ñuñoa, Estadio Na..."
Dos Dormitorios Metro Santa Isabel Estacionamiento,$650.000,2 dormitorios,2 baños,57 m² útiles,"Jose Manuel Infante, 1800 - 2100, ..."
"Pza Ñuñoa Semi Nuevo , Con Estacionamiento",$500.000,1 dormitorio,1 baño,37 m² útiles,"Holanda, Metro Chilespaña, 3857, P..."
Arriendo Departamento 1 Dormitorio En Suite Piso 1,$480.000,1 dormitorio,1 baño,33 m² útiles,"Los Alerces, Estadio Nacional, Ñuñ..."
Vive En Uno De Los Mejores Sectores De Ñuñoa,$490.000,1 dormitorio,1 baño,45 m² útiles,"Sucre, 2700 - 3000, Ñuñoa"
Metro Monseñor Eyzaguirre (l3) Y Metro Ñuñoa (l6),$410.000,1 dormitorio,1 baño,31 m² útiles,"Av. Irarrazaval, 2042, Metro Monse..."
Departamento En Arriendo 2d + 2b + 1e + 1b Metro Irarrazabal,$650.000,2 dormitorios,2 baños,55 m² útiles,"Mujica 1 - 300, Metro Irarrázaval,..."
Arriendo Departamento Villa Canadá Ñuñoa,$520.000,3 dormitorios,1 baño,65 m² útiles,"Lo Encalada, Ñuñoa, Parque San Eug..."
"Norte, 2/b, 2/d, Impecable, Estación De Metro Línea 3",$690.000,2 dormitorios,2 baños,60 m² útiles,"Monseñor Eyzaguirre 250, Ñuñoa, Ch..."
"Departamento 1d + 2b, Cercano Metro Monseñor Eyzaguirre",UF13,1 dormitorio,2 baños,45 m² útiles,"Av. Irarrázaval 1329, Metro Monseñ..."
Depto Nuevo 1d/1b En Hermoso Proyecto Arquitectura Moderna,$435.000,1 dormitorio,1 baño,38 m² útiles,"Zañartu 1905, Estadio Nacional, Ñu..."
Depto Nuevo 1d/1b En Hermoso Proyecto Arquitectura Moderna,$430.000,1 dormitorio,1 baño,36 m² útiles,"Zañartu 1905, Estadio Nacional, Ñu..."
"Amplio Y Moderno Depto., Metro Monseñor Eyzaguirre",$800.000,2 dormitorios,2 baños,71 m² útiles,"Lincoyan, 1153, Metro Monseñor Eyz..."
Metro Simón Bolivar / Con Estac. Y Bod. / Disp. 1 De Dic.,UF21,2 dormitorios,2 baños,60 m² útiles,"Av. Simón Bolívar 5620, Metro Simó..."
Departamento Arriendo 1d1b1est1bog. En Condominio Ñuñoa,UF17,1 dormitorio,1 baño,41 m² útiles,Estrella Solitaria Con Calle Breme...
Departamento En Arriendo De 2 Dorm. En Ñuñoa (barrio Italia),$650.000,2 dormitorios,2 baños,62 m² útiles,"Metro Irarrázaval, Metro Irarrázav..."
Depto. 1d1b Con Rolers *** Estacionamiento Y Bodega ***,$400.000,1 dormitorio,1 baño,32 m² útiles,En Zañartu De 1d1b** Incluye Corti...
Con Estacionamiento*frente A Estación Metro Chile España!!!,$480.000,1 dormitorio,1 baño,35 m² útiles,*con Estacionamiento*frente A Esta...
"Amplio Depto.  Cercano Barrio Italia, Ñuñoa",$760.000,2 dormitorios,2 baños,71 m² útiles,"Lincoyan, 1153, Metro Monseñor Eyz..."
Estudio En Ñuñoa Metro Plaza Egaña,UF13,1 dormitorio,1 baño,33 m² útiles,"Incluye Estacionamiento Y Bodega.,..."
Depto. En Arriendo En Ñuñoa*con Estacionamiento Y Bodega*,$480.000,1 dormitorio,1 baño,30 m² útiles,¡¡¡¡¡ Estacionamiento Y Bodega Inc...
"Arriendo 3d,2b,e Y B, Barrio Pucará, Ñuñoa",$1.180.000,3 dormitorios,2 baños,110 m² útiles,"Pedro Torres, 900 - 1200, Parque B..."
"Se Arrienda Depto 3d,2b,1 Est, Ñuñoa",$850.000,3 dormitorios,2 baños,88 m² útiles,"Francisco De Villagra, 127, Plaza ..."
Se Arrienda Depto 2d+2b+est Y Bod. Ñuñoa,$530.000,2 dormitorios,2 baños,50 m² útiles,"Zañartu, 1313, Estadio Nacional, Ñ..."
"Se Arrienda Depto 3d+2b,est, Ñuñoa",$900.000,3 dormitorios,2 baños,100 m² útiles,"Augusto Villanueva, 60, Parque Jua..."
Arriendo Ñuñoa,$800.000,2 dormitorios,2 baños,75 m² útiles,"Antonio Varas, 1 - 300, Metro Mons..."
Departamento 2d/2b En Plaza Ñuñoa,$700.000,2 dormitorios,2 baños,56 m² útiles,"Jorge Washington, 300 - 600, Plaza..."
Moderno Depto Cercano Al Metro Chile España Y A Plaza Ñuñoa,UF15,1 dormitorio,1 baño,30 m² útiles,"Holanda 3891, 7.7907e+06 - 7.791e+..."
Espectacular Departamento Barrio Italia,UF13,1 dormitorio,1 baño,55 m² útiles,"Emilio Vaisse 771 - 300, 0, Metro ..."
Arrienda Departamento Barrio Italia: 2d-2b-e-b Metro L3 Y 5,$595.000,2 dormitorios,2 baños,56 m² útiles,"Condell 1807, Ñuñoa, Metro Irarráz..."
Departamento 2d+2b+2estc+1bdga En Ñuñoa,$720.000,2 dormitorios,2 baños,59 m² útiles,"Av. Sucre, 2455, Metro Ñuñoa, Ñuñoa"
"Arriendo En Ñuñoa, Pedro De Valdivia 2765, 39 M2, 1 Dorm.",$500.000,1 dormitorio,1 baño,34 m² útiles,"Av. Pedro De Valdivia 2765, Metro ..."
Estudio 1 Dorm Metro Villa Frei,$390.000,1 dormitorio,1 baño,25 m² útiles,"Ortúzar 1 - 300, Ñuñoa, Santiago, ..."
"Excelente Departamento Metro Ñuñoa, 2d-2b-1e-1b",$650.000,2 dormitorios,2 baños,59 m² útiles,"Los Tres Antonios 55, Metro Ñuñoa,..."
Amplio Y Cómodo Departamento Luminoso,$900.000,3 dormitorios,2 baños,107 m² útiles,José Domingo Cañas 2551  A 70 M De...
Metro Y Mall De Plaza Egaña,$750.000,2 dormitorios,2 baños,70 m² útiles,"Av. Irarrázaval 5515, 7760001 Ñuño..."
Los Alerces Pedro Valdivia Edficio Nuevo Estadio Nacional,$515.000,2 dormitorios,2 baños,55 m² útiles,"Los Alerces 2400 - 2700, Estadio N..."
Estadio Nacional - Los Alerces Con Pedro De Valdivia - Nuevo,$515.000,2 dormitorios,2 baños,55 m² útiles,"Los Alerces 2400 - 2700, Estadio N..."
Arrienda Depto. 3d/2b Con Terraza En Ñuñoa,$870.000,3 dormitorios,2 baños,77 m² útiles,"Sucre 1960, 0, Metro Monseñor Eyza..."
Cercano A Estaciones De Metro Y Centros Comerciales.,$440.000,1 dormitorio,1 baño,38 m² útiles,"Los Aliaga 5400 - 5700, Diagonal O..."
Dpto En Arriendo / 1 Dormitorio / Estadio Nacional,$420.000,1 dormitorio,1 baño,33 m² útiles,"Los Alerces / Estadio Nacional, Es..."
Arriendo De Departamento En Ñuñoa Ofrecida Por Home Solution,$500.000,1 dormitorio,1 baño,30 m² útiles,"Marchant Pereira 3361, Metro Ñuñoa..."
Departamento En Arriendo De 1 Dorm. Moderno. Vista Despejada,$410.000,1 dormitorio,1 baño,35 m² útiles,Rodrigo De Araya / Frente A Viña S...
Departamento Nuevo En Arriendo De 2 Dorm. En Ñuñoa,$600.000,2 dormitorios,2 baños,54 m² útiles,"Zañartu Con Pedro De Valdivia, Est..."
Arriendo Hermoso Departamento De 3 Dorm &#43; 2b En Ñuñoa,$700.000,3 dormitorios,2 baños,60 m² útiles,"Luis Uribe / Av. Simón Bolivar, Me..."
Exclusivo Departamento En Ñuñoa,$490.000,1 dormitorio,1 baño,32 m² útiles,"Los Tres Antonios 55, Metro Ñuñoa,..."
Metro Irrarazabal,$500.000,1 dormitorio,1 baño,38 m² útiles,"Mujica 133, Metro Irarrázaval, Ñuñ..."
,$690.000,3 dormitorios,2 baños,90 m² útiles,"Leopoldo Urrutia 2000, Metro Monse..."
Excelente Departamento Amoblado Con Estacionamiento.,$550.000,2 dormitorios,1 baño,70 m² útiles,"Pje. Las Encinas 3330, Juan Gómez ..."
Departamento En Arriendo De 3 Dorm. En Ñuñoa,$900.000,3 dormitorios,2 baños,79 m² útiles,"Prof. Rodolfo Lenz/ Simón Bolívar,..."
Moderno / Av. Sucre / Av. Pedro De Valdivia,$900.000,2 dormitorios,2 baños,62 m² útiles,"Av. Sucre / Av. Pedro De Valdivia,..."
Departamento En Arriendo En Ñuñoa,$450.000,1 dormitorio,1 baño,32 m² útiles,"Irarrázaval / Román Diaz, Metro Mo..."
Arriendo Moderno Departamento 1 Dormitorio Irarrazaval Ñuñoa,$480.000,1 dormitorio,1 baño,40 m² útiles,"Av. Irarrázaval 5485, Plaza Egaña,..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$550.000,2 dormitorios,2 baños,60 m² totales,"Metro Ñuble, Parque San Eugenio - ..."
Arriendo Moderno Departamento Coventry 47 Ñuñoa,$400.000,1 dormitorio,1 baño,35 m² útiles,"Coventry 47, Ñuñoa"
Departamento En Arriendo De 3d3b En Ñuñoa,UF29,3 dormitorios,3 baños,136 m² útiles,Jose Pedro Alessandri Con Alcalde ...
Departamento En Arriendo De 3 Dorm. En Ñuñoa,$850.000,3 dormitorios,2 baños,84 m² útiles,"Irararzaval, Diagonal Oriente, Ñuñ..."
Departamento En Arriendo De 1 Dorm. En Ñuñoa,UF16,1 dormitorio,1 baño,42 m² útiles,"Pedro De Valdivia, Metro Ñuñoa, Ñu..."
Amoblado - Estudio 36 M2 - Metro Monseñor Eyzaguirre,$480.000,1 dormitorio,1 baño,34 m² útiles,"Metro Monseñor Eyzaguirre, Metro M..."
Dpto Amoblado 2d 2b Primer Piso. Patio. Ñuñoa.,UF28,2 dormitorios,2 baños,112 m² útiles,"Irarrazabal Con Santa Julia, Parqu..."
Departamento En Venta 3d 2b 2e 1b,$800.000,3 dormitorios,2 baños,83 m² útiles,"Suarez Mujica Con San Eugenio, Par..."
Amoblado - Estudio Monseñor Eyzaguirre P4,$460.000,1 dormitorio,1 baño,28 m² útiles,"Metro M.eyzaguirre, Metro Monseñor..."
Departamento En Arriendo De 3 Dorm. En Ñuñoa,$720.000,3 dormitorios,2 baños,86 m² útiles,Augusto Villanueva Con Julio Zeger...
Arriendo Dpto Mariposa De 2 Dorm. En Ñuñoa,$680.000,2 dormitorios,2 baños,50 m² útiles,"Avda Chile España Con Campoamor, P..."
"Jose Domingo Cañas 445, Ñuñoa. Metro Irarrazabal",UF17,2 dormitorios,2 baños,53 m² útiles,Jose Domingo Cañas 445 Cercano Al ...
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$650.000,2 dormitorios,2 baños,51 m² útiles,"Chile España Con Campo Amor, Plaza..."
Departamento En Arriendo En Ñuñoa,$720.000,2 dormitorios,2 baños,59 m² útiles,"Irarrazabal 5000, Plaza Egaña, Ñuñ..."
"Los Avellanos 2551, Ñuñoa. Depto Mariposa 2d2b",$596.000,2 dormitorios,2 baños,57 m² útiles,"Los Avellanos 2551, Ñuñoa. Barrio ..."
Departamento En Arriendo 1 Dorm. Ñuñoa,$410.000,1 dormitorio,1 baño,44 m² útiles,"San Eugenio Con Ñuble, Parque San ..."
Departamento En Arriendo En Ñuñoa,$495.000,1 dormitorio,1 baño,40 m² útiles,"Hernan Cortes 2400, Metro Ñuñoa, Ñ..."
Metro Rodrigo De Araya. Zañartu 980. Ñuñoa. 1d1b Con Estacio,$405.000,1 dormitorio,1 baño,32 m² útiles,"Zañartu 980, A 6 Cuadras Del Metro..."
Arriendo Departamento 2d2b Estac+bodega Suarez Mujica Ñuñoa,$680.000,2 dormitorios,2 baños,66 m² útiles,"Suarez Mujica 411 Ñuñoa, Parque Sa..."
Metro Irarrazaval Seminario,$490.000,1 dormitorio,1 baño,32 m² útiles,"Seminario 855, Metro Irarrázaval, ..."
Home Estudio. Ñuñoa. Barrio Zañartu. Calle Los Avellanos,$340.000,1 dormitorio,1 baño,28 m² útiles,"Los Avellanos 2551, Barrio Zañartu..."
Arriendo Departamento En Ñuñoa 2 Dormitorios 2 Baños Piscina,$800.000,2 dormitorios,2 baños,70 m² útiles,José Domingo Cañas Entre Av Pedro ...
"Depto 2 Dormitorios, Estacionamiento Y Bodega",$580.000,2 dormitorios,1 baño,48 m² útiles,"Cercano Metro Monseñor Eyzaguirre,..."
Departamento En Arriendo De 1 Dorm. En Ñuñoa,UF17,1 dormitorio,1 baño,42 m² útiles,Pedro De Valdivia Con Hernan Corte...
"Arriendo Departamento En Ñuñoa De 1&#43; 1/2 Dormitorio, 2 B",$650.000,1 dormitorio,2 baños,48 m² útiles,José Pedro Alessandri Entre Grecia...
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$680.000,2 dormitorios,2 baños,80 m² útiles,"Antonio Varas / Sucre, Metro Ñuñoa..."
Departamento Arriendo 2 Dorm. Espectacular Vista En Ñuñoa,$750.000,2 dormitorios,2 baños,65 m² útiles,"Metro Príncipe De Gales, Metro Sim..."
Departamento Con Muy Buena Ubicación Nuevo,$390.000,1 dormitorio,1 baño,34 m² útiles,"Vicuña Mackenna, 1865, Parque San ..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$750.000,2 dormitorios,2 baños,70 m² útiles,Crescente Errazuriz / Av Grecia / ...
Departamento En Arriendo De 1 Dorm. En Ñuñoa,$420.000,1 dormitorio,1 baño,40 m² útiles,"Av Grecia, Facultad De Filosofia U..."
"Departamento Nuevo Estilo Mariposa , 2 D, Metro Estadio Nac.",$550.000,2 dormitorios,2 baños,50 m² útiles,"Los Alerces Con Pedro De Valdivia,..."
"Se Arrienda Departamento Amoblado 1d , Plaza Zañartu.-",$450.000,1 dormitorio,1 baño,40 m² útiles,"Plaza Zañartu, Estadio Nacional, Ñ..."
Departamento En Arriendo De 1 Dorm. En Ñuñoa,$470.000,1 dormitorio,1 baño,41 m² útiles,"San Eugenio 1331,ñuñoa, Parque San..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$520.000,2 dormitorios,2 baños,56 m² útiles,"Rodrigo De Araya Con Av Marathon, ..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$596.000,2 dormitorios,2 baños,62 m² útiles,"Los Avellanos 2551, Ñuñoa. Barrio ..."
"Luminoso, Amplio, Impecable Departamento",$700.000,4 dormitorios,2 baños,70 m² útiles,"José Domingo Cañas 300 - 600, Metr..."
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$500.000,2 dormitorios,2 baños,55 m² útiles,"Macul - Las Encinas, Juan Gómez Mi..."
Departamento En Arriendo De 2 Dorm En Ñuñoa Metro Villa Frei,$550.000,2 dormitorios,1 baño,48 m² útiles,Augusto Villa Nueva - Metro Villa ...
"Depto 1d1b. Barrio Zañartu, Calle Los Avellanos. Ñuñoa",$410.000,1 dormitorio,1 baño,38 m² útiles,"Los Avellanos 2551, Barrio Zañartu..."
Depto En Arriendo De 2 Dorm. En Ñuñoa Metro Mons Eyzaguirre,$760.000,2 dormitorios,2 baños,70 m² útiles,Domingo Faústino Sarmiento/ Ciruja...
"Loft Ñuñoa 2 Dormitorios, Cercano A Jose Pedro Alessandri",$600.000,2 dormitorios,2 baños,70 m² útiles,Cercano A Macul Con Rodrigo De Ara...
Jose Domingo Cañas 445. Ñuñoa. Metro Irarrazabal,UF13,1 dormitorio,1 baño,34 m² útiles,"Jose Domingo Cañas 445, Cercano A ..."
Departamento De Un Dormitorio,$420.000,1 dormitorio,1 baño,40 m² útiles,"Humberto Trucco 1 - 300, Plaza Ñuñ..."
"Arriendo, Moderno Y Funcional. 3d+3b+2e+1b. Ñuñoa.",$1.180.000,3 dormitorios,3 baños,105 m² útiles,"Av. Sucre 2550, 7770099 Ñuñoa, Reg..."
"Departamento En Ñuñoa - 3 Dormitorios, 2 Baños, Piso 10",$780.000,3 dormitorios,2 baños,89 m² útiles,"Capitán Orella 2825, Metro Ñuñoa, ..."
Departamento En Arriendo En Ñuñoa,$500.000,2 dormitorios,2 baños,55 m² útiles,"Macul - Las Encinas, Juan Gómez Mi..."
,$390.000,1 dormitorio,1 baño,35 m² útiles,"Villaseca / Sucre, Metro Ñuñoa, Ñu..."
"Arriendo 1 D / 1 B. Duble Almeyda, Metro Mons. Eyzaguirre",$490.000,1 dormitorio,1 baño,40 m² útiles,Dublé Almeyda / José Manuel Infant...
1d 1b Conexion Lavadora Terraza Estacionamiento Subterraneo,$520.000,1 dormitorio,1 baño,35 m² útiles,"Av. Pedro De Valdivia 2847, Metro ..."
Calle Suarez Mujica 2909 Comuna Ñuñoa 2d+2b+estac+bodega,$680.000,2 dormitorios,2 baños,57 m² útiles,Calle Suarez Mujica 2909 -mall Por...
1d 1b Full Dpto Instalacion Lavadora Terraza Bod Estac Metro,$520.000,1 dormitorio,1 baño,40 m² útiles,"Av. Irarrázaval 2150, Metro Ñuñoa,..."
Excelente Departamento Con Patio En Arriendo En Ñuñoa,$750.000,2 dormitorios,1 baño,48 m² útiles,"Av Macul Con Las Palmeras, Juan Gó..."
Departamento En Arriendo Un Ambiente Metro Irarrázaval Ñuñoa,$320.000,1 dormitorio,1 baño,33 m² útiles,Vicuña Mackenna 660 Entre Metro Ir...
Departamento En Arriendo Un Ambiente Metro Irarrázabal,$320.000,1 dormitorio,1 baño,33 m² útiles,Vicuña Mackenna 660 Entre Metro Ir...
Departamento En Arriendo En Ñuñoa,$750.000,2 dormitorios,2 baños,72 m² útiles,"Américo Vespucio Con Nuncio Laghi,..."
,$450.000,2 dormitorios,2 baños,46 m² útiles,Calle Los Alerces 2660 2d+2b Ñuñoa...
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$550.000,2 dormitorios,1 baño,55 m² útiles,Republica De Israel - Duble Almeyd...
Departamento En Arriendo De 3 Dorm. En Ñuñoa,$875.000,3 dormitorios,2 baños,90 m² útiles,"Pedro Lautaro Ferrer, Metro Ñuñoa,..."
Departamento En Arriendo De 1 Dorm. Y Terraza En Ñuñoa,$320.000,1 dormitorio,1 baño,32 m² útiles,Entre Mtro Irarrazabal Y Ñuble Lad...
,$830.000,2 dormitorios,2 baños,74 m² útiles,"Hernán Cortés 3030, Plaza Ñuñoa, Ñ..."
,$900.000,2 dormitorios,2 baños,60 m² útiles,Arredamos Hermoso Departamento Amo...
,$490.000,2 dormitorios,1 baño,62 m² útiles,"San Eugenio 1085, Parque San Eugen..."
Departamento En Arriendo De 2 Dormitorios En Ñuñoa,UF18,2 dormitorios,2 baños,66 m² útiles,"Av. Irarrázaval 2280, Metro Ñuñoa,..."
Departamento En Arriendo De 3 Dormitorio En Ñuñoa,$750.000,3 dormitorios,2 baños,78 m² útiles,"Av. Grecia, Parque San Eugenio - M..."
Departamento En Arriendo En Ñuñoa,$400.000,1 dormitorio,1 baño,33 m² útiles,"Portal Nuñoa, Juan Gómez Millas, Ñ..."
Departamento En Arriendo En Ñuñoa,$650.000,1 dormitorio,1 baño,54 m² útiles,"Av. Simón Bolívar - Hamburgo, Plaz..."
